Entity;Day;Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)
Canada;2022/04/16;1.2989937
Canada;2022/04/17;1.1922776
Canada;2022/04/18;1.2548352
Canada;2022/04/19;1.1076405
Canada;2022/04/20;1.3652314
Canada;2022/04/21;1.3357924
Canada;2022/04/22;1.4498683
Canada;2022/04/23;1.4719476
Canada;2022/04/24;1.6633008
Canada;2022/04/25;1.9135318
Canada;2022/04/26;2.0055285
Canada;2022/04/27;1.7700169
Canada;2022/04/28;1.9135318
Canada;2022/04/29;1.8583338
Canada;2022/04/30;1.8178552
Canada;2022/05/01;1.7552974
Canada;2022/05/02;1.7736968
Canada;2022/05/03;1.7626572
Canada;2022/05/04;1.7332182
Canada;2022/05/05;1.7442578
Canada;2022/05/06;1.7994559
Canada;2022/05/07;1.8215351
Canada;2022/05/08;1.7884163
Canada;2022/05/09;1.8583338
Canada;2022/05/10;1.8178552
Canada;2022/05/11;1.8068156
Canada;2022/05/12;1.8693734
Canada;2022/05/13;1.8509741
Canada;2022/05/14;1.8104955
Canada;2022/05/15;1.8436143
Canada;2022/05/16;1.935611
Canada;2022/05/17;1.9282513
Canada;2022/05/18;1.9576902
Canada;2022/05/19;1.7994559
Canada;2022/05/20;1.6964196
Canada;2022/05/21;1.6890599
Canada;2022/05/22;1.6449014
Canada;2022/05/23;1.3210729
Canada;2022/05/24;1.3100333
Canada;2022/05/25;1.2511554
Canada;2022/05/26;1.1481191
Canada;2022/05/27;1.1738782
Canada;2022/05/28;1.1554788
Canada;2022/05/29;1.1150002
Canada;2022/05/30;1.262195
Canada;2022/05/31;1.2437956
Canada;2022/06/01;1.2253964
Canada;2022/06/02;1.2805943
Canada;2022/06/03;1.262195
Canada;2022/06/04;1.1738782
Canada;2022/06/05;1.1186801
Canada;2022/06/06;0.5409407
Canada;2022/06/07;0.5446206
Canada;2022/06/08;0.5666998
Canada;2022/06/09;0.3459077
Canada;2022/06/10;0.34958753
Canada;2022/06/11;0.3201486
Canada;2022/06/12;0.2833499
Canada;2022/06/13;0.24655122
Canada;2022/06/14;0.2355116
Canada;2022/06/15;0.1766337
Canada;2022/06/16;0.12511554
Canada;2022/06/17;0
Canada;2022/06/18;0
Canada;2022/06/19;0
Canada;2022/06/20;0
Canada;2022/06/21;0
Canada;2022/06/22;0
Canada;2022/06/23;0
Canada;2022/06/24;0
Canada;2022/06/25;0.5262213
Canada;2022/06/26;0.5262213
Canada;2022/06/27;0.5262213
Canada;2022/06/28;0.5262213
Canada;2022/06/29;0.5262213
Canada;2022/06/30;0.5262213
Canada;2022/07/01;0.5262213
Canada;2022/07/02;0.51518166
Canada;2022/07/03;0.51518166
Canada;2022/07/04;0.51518166
Canada;2022/07/05;0.51518166
Canada;2022/07/06;0.51518166
Canada;2022/07/07;0.51518166
Canada;2022/07/08;0.51518166
Canada;2022/07/09;0.55934006
Canada;2022/07/10;0.55934006
Canada;2022/07/11;0.55934006
Canada;2022/07/12;0.55934006
Canada;2022/07/13;0.55934006
Canada;2022/07/14;0.55934006
Canada;2022/07/15;0.55934006
Canada;2022/07/16;0.6402972
Canada;2022/07/17;0.6402972
Canada;2022/07/18;0.6402972
Canada;2022/07/19;0.6402972
Canada;2022/07/20;0.6402972
Canada;2022/07/21;0.6402972
Canada;2022/07/22;0.6402972
Canada;2022/07/23;0.89052826
Canada;2022/07/24;0.89052826
Canada;2022/07/25;0.89052826
Canada;2022/07/26;0.89052826
Canada;2022/07/27;0.89052826
Canada;2022/07/28;0.89052826
Canada;2022/07/29;0.89052826
Canada;2022/07/30;1.0708418
Canada;2022/07/31;1.0708418
Canada;2022/08/01;1.0708418
Canada;2022/08/02;1.0708418
Canada;2022/08/03;1.0708418
Canada;2022/08/04;1.0708418
Canada;2022/08/05;1.0708418
Canada;2022/08/06;0.9678055
Canada;2022/08/07;0.9678055
Canada;2022/08/08;0.9678055
Canada;2022/08/09;0.9678055
Canada;2022/08/10;0.9678055
Canada;2022/08/11;0.9678055
Canada;2022/08/12;0.9678055
Canada;2022/08/13;1.2732346
Canada;2022/08/14;1.2732346
Canada;2022/08/15;1.2732346
Canada;2022/08/16;1.2732346
Canada;2022/08/17;1.2732346
Canada;2022/08/18;1.2732346
Canada;2022/08/19;1.2732346
Canada;2022/08/20;0.953086
Canada;2022/08/21;0.953086
Canada;2022/08/22;0.953086
Canada;2022/08/23;0.953086
Canada;2022/08/24;0.953086
Canada;2022/08/25;0.953086
Canada;2022/08/26;0.953086
Canada;2022/08/27;1.1039606
Canada;2022/08/28;1.1039606
Canada;2022/08/29;1.1039606
Canada;2022/08/30;1.1039606
Canada;2022/08/31;1.1039606
Canada;2022/09/01;1.1039606
Canada;2022/09/02;1.1039606
Canada;2022/09/03;1.1113204
Canada;2022/09/04;1.1113204
Canada;2022/09/05;1.1113204
Canada;2022/09/06;1.1113204
Canada;2022/09/07;1.1113204
Canada;2022/09/08;1.1113204
Canada;2022/09/09;1.1113204
Canada;2022/09/10;0.93100685
Canada;2022/09/11;0.93100685
Canada;2022/09/12;0.93100685
Canada;2022/09/13;0.93100685
Canada;2022/09/14;0.93100685
Canada;2022/09/15;0.93100685
Canada;2022/09/16;0.93100685
Canada;2022/09/17;0.83533025
Canada;2022/09/18;0.83533025
Canada;2022/09/19;0.83533025
Canada;2022/09/20;0.83533025
Canada;2022/09/21;0.83533025
Canada;2022/09/22;0.83533025
Canada;2022/09/23;0.83533025
Canada;2022/09/24;0.82429063
Canada;2022/09/25;0.82429063
Canada;2022/09/26;0.82429063
Canada;2022/09/27;0.82429063
Canada;2022/09/28;0.82429063
Canada;2022/09/29;0.82429063
Canada;2022/09/30;0.82429063
Canada;2022/10/01;0.7727725
Canada;2022/10/02;0.7727725
Canada;2022/10/03;0.7727725
Canada;2022/10/04;0.7727725
Canada;2022/10/05;0.7727725
Canada;2022/10/06;0.7727725
Canada;2022/10/07;0.7727725
Canada;2022/10/08;0.85004973
Canada;2022/10/09;0.85004973
Canada;2022/10/10;0.85004973
Canada;2022/10/11;0.85004973
Canada;2022/10/12;0.85004973
Canada;2022/10/13;0.85004973
Canada;2022/10/14;0.85004973
Canada;2022/10/15;1.0561224
Canada;2022/10/16;1.0561224
Canada;2022/10/17;1.0561224
Canada;2022/10/18;1.0561224
Canada;2022/10/19;1.0561224
Canada;2022/10/20;1.0561224
Canada;2022/10/21;1.0561224
Canada;2022/10/22;1.3946702
Canada;2022/10/23;1.3946702
Canada;2022/10/24;1.3946702
Canada;2022/10/25;1.3946702
Canada;2022/10/26;1.3946702
Canada;2022/10/27;1.3946702
Canada;2022/10/28;1.3946702
Canada;2022/10/29;1.3983501
Canada;2022/10/30;1.3983501
Canada;2022/10/31;1.3983501
Canada;2022/11/01;1.3983501
Canada;2022/11/02;1.3983501
Canada;2022/11/03;1.3983501
Canada;2022/11/04;1.3983501
Canada;2022/11/05;1.3836308
Canada;2022/11/06;1.3836308
Canada;2022/11/07;1.3836308
Canada;2022/11/08;1.3836308
Canada;2022/11/09;1.3836308
Canada;2022/11/10;1.3836308
Canada;2022/11/11;1.3836308
Canada;2022/11/12;1.2658749
Canada;2022/11/13;1.2658749
Canada;2022/11/14;1.2658749
Canada;2022/11/15;1.2658749
Canada;2022/11/16;1.2658749
Canada;2022/11/17;1.2658749
Canada;2022/11/18;1.2658749
Canada;2022/11/19;1.1186801
Canada;2022/11/20;1.1186801
Canada;2022/11/21;1.1186801
Canada;2022/11/22;1.1186801
Canada;2022/11/23;1.1186801
Canada;2022/11/24;1.1186801
Canada;2022/11/25;1.1186801
Canada;2022/11/26;1.1849178
Canada;2022/11/27;1.1849178
Canada;2022/11/28;1.1849178
Canada;2022/11/29;1.1849178
Canada;2022/11/30;1.1849178
Canada;2022/12/01;1.1849178
Canada;2022/12/02;1.1849178
Canada;2022/12/03;1.1333996
Canada;2022/12/04;1.1333996
Canada;2022/12/05;1.1333996
Canada;2022/12/06;1.1333996
Canada;2022/12/07;1.1333996
Canada;2022/12/08;1.1333996
Canada;2022/12/09;1.1333996
Canada;2022/12/10;1.0487627
Canada;2022/12/11;1.0487627
Canada;2022/12/12;1.0487627
Canada;2022/12/13;1.0487627
Canada;2022/12/14;1.0487627
Canada;2022/12/15;1.0487627
Canada;2022/12/16;1.0487627
Canada;2022/12/17;1.0303633
Canada;2022/12/18;1.0303633
Canada;2022/12/19;1.0303633
Canada;2022/12/20;1.0303633
Canada;2022/12/21;1.0303633
Canada;2022/12/22;1.0303633
Canada;2022/12/23;1.0303633
Canada;2022/12/24;1.4057099
Canada;2022/12/25;1.4057099
Canada;2022/12/26;1.4057099
Canada;2022/12/27;1.4057099
Canada;2022/12/28;1.4057099
Canada;2022/12/29;1.4057099
Canada;2022/12/30;1.4057099
Canada;2022/12/31;1.2879541
Canada;2023/01/01;1.2879541
Canada;2023/01/02;1.2879541
Canada;2023/01/03;1.2879541
Canada;2023/01/04;1.2879541
Canada;2023/01/05;1.2879541
Canada;2023/01/06;1.2879541
Canada;2023/01/07;0.94940615
Canada;2023/01/08;0.94940615
Canada;2023/01/09;0.94940615
Canada;2023/01/10;0.94940615
Canada;2023/01/11;0.94940615
Canada;2023/01/12;0.94940615
Canada;2023/01/13;0.94940615
Canada;2023/01/14;1.2217165
Canada;2023/01/15;1.2217165
Canada;2023/01/16;1.2217165
Canada;2023/01/17;1.2217165
Canada;2023/01/18;1.2217165
Canada;2023/01/19;1.2217165
Canada;2023/01/20;1.2217165
Canada;2023/01/21;1.1113204
Canada;2023/01/22;1.1113204
Canada;2023/01/23;1.1113204
Canada;2023/01/24;1.1113204
Canada;2023/01/25;1.1113204
Canada;2023/01/26;1.1113204
Canada;2023/01/27;1.1113204
Canada;2023/01/28;1.0230036
Canada;2023/01/29;1.0230036
Canada;2023/01/30;1.0230036
Canada;2023/01/31;1.0230036
Canada;2023/02/01;1.0230036
Canada;2023/02/02;1.0230036
Canada;2023/02/03;1.0230036
Canada;2023/02/04;0.927327
Canada;2023/02/05;0.927327
Canada;2023/02/06;0.927327
Canada;2023/02/07;0.927327
Canada;2023/02/08;0.927327
Canada;2023/02/09;0.927327
Canada;2023/02/10;0.927327
Canada;2023/02/11;0.8316504
Canada;2023/02/12;0.8316504
Canada;2023/02/13;0.8316504
Canada;2023/02/14;0.8316504
Canada;2023/02/15;0.8316504
Canada;2023/02/16;0.8316504
Canada;2023/02/17;0.8316504
Canada;2023/02/18;0.7801322
Canada;2023/02/19;0.7801322
Canada;2023/02/20;0.7801322
Canada;2023/02/21;0.7801322
Canada;2023/02/22;0.7801322
Canada;2023/02/23;0.7801322
Canada;2023/02/24;0.7801322
Canada;2023/02/25;0.61821795
Canada;2023/02/26;0.61821795
Canada;2023/02/27;0.61821795
Canada;2023/02/28;0.61821795
Canada;2023/03/01;0.61821795
Canada;2023/03/02;0.61821795
Canada;2023/03/03;0.61821795
Canada;2023/03/04;0.6071784
Canada;2023/03/05;0.6071784
Canada;2023/03/06;0.6071784
Canada;2023/03/07;0.6071784
Canada;2023/03/08;0.6071784
Canada;2023/03/09;0.6071784
Canada;2023/03/10;0.6071784
Canada;2023/03/11;0.5924589
Canada;2023/03/12;0.5924589
Canada;2023/03/13;0.5924589
Canada;2023/03/14;0.5924589
Canada;2023/03/15;0.5924589
Canada;2023/03/16;0.5924589
Canada;2023/03/17;0.5924589
Canada;2023/03/18;0.6660563
Canada;2023/03/19;0.6660563
Canada;2023/03/20;0.6660563
Canada;2023/03/21;0.6660563
Canada;2023/03/22;0.6660563
Canada;2023/03/23;0.6660563
Canada;2023/03/24;0.6660563
Canada;2023/03/25;0.5556602
Canada;2023/03/26;0.5556602
Canada;2023/03/27;0.5556602
Canada;2023/03/28;0.5556602
Canada;2023/03/29;0.5556602
Canada;2023/03/30;0.5556602
Canada;2023/03/31;0.5556602
Canada;2023/04/01;0.48206282
Canada;2023/04/02;0.48206282
Canada;2023/04/03;0.48206282
Canada;2023/04/04;0.48206282
Canada;2023/04/05;0.48206282
Canada;2023/04/06;0.48206282
Canada;2023/04/07;0.48206282
Canada;2023/04/08;0
Canada;2023/04/09;0.5409407
Canada;2023/04/10;0.5409407
Canada;2023/04/11;0.5409407
Canada;2023/04/12;0.5409407
Canada;2023/04/13;0.5409407
Canada;2023/04/14;0.5409407
Canada;2023/04/15;0.5409407
Canada;2023/04/16;0.53726083
Canada;2023/04/17;0.53726083
Canada;2023/04/18;0.53726083
Canada;2023/04/19;0.53726083
Canada;2023/04/20;0.53726083
Canada;2023/04/21;0.53726083
Canada;2023/04/22;0.53726083
Canada;2023/04/23;0.4379044
Canada;2023/04/24;0.4379044
Canada;2023/04/25;0.4379044
Canada;2023/04/26;0.4379044
Canada;2023/04/27;0.4379044
Canada;2023/04/28;0.4379044
Canada;2023/04/29;0.4379044
Canada;2023/04/30;0.5519803
Canada;2023/05/01;0.5519803
Canada;2023/05/02;0.5519803
Canada;2023/05/03;0.5519803
Canada;2023/05/04;0.5519803
Canada;2023/05/05;0.5519803
Canada;2023/05/06;0.5519803
Canada;2023/05/07;0.51886153
Canada;2023/05/08;0.51886153
Canada;2023/05/09;0.51886153
Canada;2023/05/10;0.51886153
Canada;2023/05/11;0.51886153
Canada;2023/05/12;0.51886153
Canada;2023/05/13;0.51886153
Canada;2023/05/14;0.44158426
Canada;2023/05/15;0.44158426
Canada;2023/05/16;0.6145381
Canada;2023/05/17;0.6145381
Canada;2023/05/18;0.6145381
Canada;2023/05/19;0.6145381
Canada;2023/05/20;0.6145381
Canada;2023/05/21;0.17295384
Canada;2023/05/22;0.17295384
Canada;2023/05/23;0.12879542
Canada;2023/05/24;0.12879542
Canada;2023/05/25;0.12879542
Canada;2023/05/26;0.12879542
Canada;2023/05/27;0.12879542
Canada;2023/05/28;0.12879542
Canada;2023/05/29;0.12879542
Canada;2023/05/30;0.12511554
Canada;2023/05/31;0.12511554
Canada;2023/06/01;0.12511554
Canada;2023/06/02;0.12511554
Canada;2023/06/03;0.12511554
Canada;2023/06/04;0.12511554
Canada;2023/06/05;0.12511554
Canada;2023/06/06;0.1067162
Canada;2023/06/07;0.1067162
Canada;2023/06/08;0.1067162
Canada;2023/06/09;0.1067162
Canada;2023/06/10;0.1067162
Canada;2023/06/11;0.1067162
Canada;2023/06/12;0.1067162
Canada;2023/06/13;0.09199672
Canada;2023/06/14;0.09199672
Canada;2023/06/15;0.09199672
Canada;2023/06/16;0.09199672
Canada;2023/06/17;0.09199672
Canada;2023/06/18;0.09199672
Canada;2023/06/19;0.09199672
Canada;2023/06/20;0.080957115
Canada;2023/06/21;0.080957115
Canada;2023/06/22;0.080957115
Canada;2023/06/23;0.080957115
Canada;2023/06/24;0.080957115
Canada;2023/06/25;0.080957115
Canada;2023/06/26;0.080957115
Canada;2023/06/27;0.07359738
Canada;2023/06/28;0.07359738
Canada;2023/06/29;0.07359738
Canada;2023/06/30;0.07359738
Canada;2023/07/01;0.07359738
Canada;2023/07/02;0.07359738
Canada;2023/07/03;0.07359738
Canada;2023/07/04;0.044158425
Canada;2023/07/05;0.044158425
Canada;2023/07/06;0.044158425
Canada;2023/07/07;0.044158425
Canada;2023/07/08;0.044158425
Canada;2023/07/09;0.044158425
Canada;2023/07/10;0.044158425
Canada;2023/07/11;0.09199672
Canada;2023/07/12;0.09199672
Canada;2023/07/13;0.09199672
Canada;2023/07/14;0.09199672
Canada;2023/07/15;0.09199672
Canada;2023/07/16;0.09199672
Canada;2023/07/17;0.09199672
Canada;2023/07/18;0.080957115
Canada;2023/07/19;0.080957115
Canada;2023/07/20;0.080957115
Canada;2023/07/21;0.080957115
Canada;2023/07/22;0.080957115
Canada;2023/07/23;0.080957115
Canada;2023/07/24;0.080957115
Canada;2023/07/25;0.080957115
Canada;2023/07/26;0.080957115
Canada;2023/07/27;0.080957115
Canada;2023/07/28;0.080957115
Canada;2023/07/29;0.080957115
Canada;2023/07/30;0.080957115
Canada;2023/07/31;0.080957115
Canada;2023/08/01;0.09199672
Canada;2023/08/02;0.09199672
Canada;2023/08/03;0.09199672
Canada;2023/08/04;0.09199672
Canada;2023/08/05;0.09199672
Canada;2023/08/06;0.09199672
Canada;2023/08/07;0.09199672
Canada;2023/08/08;0.080957115
Canada;2023/08/09;0.080957115
Canada;2023/08/10;0.080957115
Canada;2023/08/11;0.080957115
Canada;2023/08/12;0.080957115
Canada;2023/08/13;0.080957115
Canada;2023/08/14;0.080957115
Canada;2023/08/15;0.07727724
Canada;2023/08/16;0.07727724
Canada;2023/08/17;0.07727724
Canada;2023/08/18;0.07727724
Canada;2023/08/19;0.07727724
Canada;2023/08/20;0.07727724
Canada;2023/08/21;0.07727724
Canada;2023/08/22;0.09935646
Canada;2023/08/23;0.09935646
Canada;2023/08/24;0.09935646
Canada;2023/08/25;0.09935646
Canada;2023/08/26;0.09935646
Canada;2023/08/27;0.09935646
Canada;2023/08/28;0.09935646
Canada;2023/08/29;0.18767332
Canada;2023/08/30;0.18767332
Canada;2023/08/31;0.18767332
Canada;2023/09/01;0.18767332
Canada;2023/09/02;0.18767332
Canada;2023/09/03;0.18767332
Canada;2023/09/04;0.18767332
Canada;2023/09/05;0.2355116
Canada;2023/09/06;0.2355116
Canada;2023/09/07;0.2355116
Canada;2023/09/08;0.2355116
Canada;2023/09/09;0.2355116
Canada;2023/09/10;0.2355116
Canada;2023/09/11;0.2355116
Canada;2023/09/12;0.2134324
Canada;2023/09/13;0.2134324
Canada;2023/09/14;0.2134324
Canada;2023/09/15;0.2134324
Canada;2023/09/16;0.2134324
Canada;2023/09/17;0.2134324
Canada;2023/09/18;0.2134324
Canada;2023/09/19;0.24655122
Canada;2023/09/20;0.24655122
Canada;2023/09/21;0.24655122
Canada;2023/09/22;0.24655122
Canada;2023/09/23;0.24655122
Canada;2023/09/24;0.24655122
Canada;2023/09/25;0.24655122
Canada;2023/09/26;0.31278884
Canada;2023/09/27;0.31278884
Canada;2023/09/28;0.31278884
Canada;2023/09/29;0.31278884
Canada;2023/09/30;0.31278884
Canada;2023/10/01;0.31278884
Canada;2023/10/02;0.31278884
Canada;2023/10/03;0.3900661
Canada;2023/10/04;0.3900661
Canada;2023/10/05;0.3900661
Canada;2023/10/06;0.3900661
Canada;2023/10/07;0.3900661
Canada;2023/10/08;0.3900661
Canada;2023/10/09;0.3900661
Canada;2023/10/10;0.2980694
Canada;2023/10/11;0.2980694
Canada;2023/10/12;0.2980694
Canada;2023/10/13;0.2980694
Canada;2023/10/14;0.2980694
Canada;2023/10/15;0.2980694
Canada;2023/10/16;0.2980694
Canada;2023/10/17;0.37166676
Canada;2023/10/18;0.37166676
Canada;2023/10/19;0.37166676
Canada;2023/10/20;0.37166676
Canada;2023/10/21;0.37166676
Canada;2023/10/22;0.37166676
Canada;2023/10/23;0.37166676
Canada;2023/10/24;0.4011057
Canada;2023/10/25;0.4011057
Canada;2023/10/26;0.4011057
Canada;2023/10/27;0.4011057
Canada;2023/10/28;0.4011057
Canada;2023/10/29;0.4011057
Canada;2023/10/30;0.4011057
Canada;2023/10/31;0.3311882
Canada;2023/11/01;0.3311882
Canada;2023/11/02;0.3311882
Canada;2023/11/03;0.3311882
Canada;2023/11/04;0.3311882
Canada;2023/11/05;0.3311882
Canada;2023/11/06;0.3311882
Canada;2023/11/07;0.3790265
Canada;2023/11/08;0.3790265
Canada;2023/11/09;0.3790265
Canada;2023/11/10;0.3790265
Canada;2023/11/11;0.3790265
Canada;2023/11/12;0.3790265
Canada;2023/11/13;0.3790265
Canada;2023/11/14;0.40846545
Canada;2023/11/15;0.40846545
Canada;2023/11/16;0.40846545
Canada;2023/11/17;0.40846545
Canada;2023/11/18;0.40846545
Canada;2023/11/19;0.40846545
Canada;2023/11/20;0.40846545
Canada;2023/11/21;0.38638625
Canada;2023/11/22;0.38638625
Canada;2023/11/23;0.38638625
Canada;2023/11/24;0.38638625
Canada;2023/11/25;0.38638625
Canada;2023/11/26;0.38638625
Canada;2023/11/27;0.38638625
Canada;2023/11/28;0.4636635
Canada;2023/11/29;0.4636635
Canada;2023/11/30;0.4636635
Canada;2023/12/01;0.4636635
Canada;2023/12/02;0.4636635
Canada;2023/12/03;0.4636635
Canada;2023/12/04;0.4636635
Canada;2023/12/05;0.34222782
Canada;2023/12/06;0.34222782
Canada;2023/12/07;0.34222782
Canada;2023/12/08;0.34222782
Canada;2023/12/09;0.34222782
Canada;2023/12/10;0.34222782
Canada;2023/12/11;0.34222782
Canada;2023/12/12;0.2723103
Canada;2023/12/13;0.2723103
Canada;2023/12/14;0.2723103
Canada;2023/12/15;0.2723103
Canada;2023/12/16;0.2723103
Canada;2023/12/17;0.2723103
Canada;2023/12/18;0.2723103
Canada;2023/12/19;0.30910897
Canada;2023/12/20;0.30910897
Canada;2023/12/21;0.30910897
Canada;2023/12/22;0.30910897
Canada;2023/12/23;0.30910897
Canada;2023/12/24;0.30910897
Canada;2023/12/25;0.30910897
Canada;2023/12/26;0.49310243
Canada;2023/12/27;0.49310243
Canada;2023/12/28;0.49310243
Canada;2023/12/29;0.49310243
Canada;2023/12/30;0.49310243
Canada;2023/12/31;0.49310243
Canada;2024/01/01;0.49310243
Canada;2024/01/02;0.33486807
Canada;2024/01/03;0.33486807
Canada;2024/01/04;0.33486807
Canada;2024/01/05;0.33486807
Canada;2024/01/06;0.33486807
Canada;2024/01/07;0.33486807
Canada;2024/01/08;0.33486807
Canada;2024/01/09;0.32382846
Canada;2024/01/10;0.32382846
Canada;2024/01/11;0.32382846
Canada;2024/01/12;0.32382846
Canada;2024/01/13;0.32382846
Canada;2024/01/14;0.32382846
Canada;2024/01/15;0.32382846
Canada;2024/01/16;0.20975253
Canada;2024/01/17;0.20975253
Canada;2024/01/18;0.20975253
Canada;2024/01/19;0.20975253
Canada;2024/01/20;0.20975253
Canada;2024/01/21;0.20975253
Canada;2024/01/22;0.20975253
Canada;2024/01/23;0.15455449
Canada;2024/01/24;0.15455449
Canada;2024/01/25;0.15455449
Canada;2024/01/26;0.15455449
Canada;2024/01/27;0.15455449
Canada;2024/01/28;0.15455449
Canada;2024/01/29;0.15455449
Canada;2024/01/30;0.15823436
Canada;2024/01/31;0.15823436
Canada;2024/02/01;0.15823436
Canada;2024/02/02;0.15823436
Canada;2024/02/03;0.15823436
Canada;2024/02/04;0.15823436
Canada;2024/02/05;0.15823436
Canada;2024/02/06;0.14351489
Canada;2024/02/07;0.14351489
Canada;2024/02/08;0.14351489
Canada;2024/02/09;0.14351489
Canada;2024/02/10;0.14351489
Canada;2024/02/11;0.14351489
Canada;2024/02/12;0.14351489
Canada;2024/02/13;0.15823436
Canada;2024/02/14;0.15823436
Canada;2024/02/15;0.15823436
Canada;2024/02/16;0.15823436
Canada;2024/02/17;0.15823436
Canada;2024/02/18;0.15823436
Canada;2024/02/19;0.15823436
Canada;2024/02/20;0.14719476
Canada;2024/02/21;0.14719476
Canada;2024/02/22;0.14719476
Canada;2024/02/23;0.14719476
Canada;2024/02/24;0.14719476
Canada;2024/02/25;0.14719476
Canada;2024/02/26;0.14719476
Canada;2024/02/27;0.13983501
Canada;2024/02/28;0.13983501
Canada;2024/02/29;0.13983501
Canada;2024/03/01;0.13983501
Canada;2024/03/02;0.13983501
Canada;2024/03/03;0.13983501
Canada;2024/03/04;0.13983501
Canada;2024/03/05;0.09935646
Canada;2024/03/06;0.09935646
Canada;2024/03/07;0.09935646
Canada;2024/03/08;0.09935646
Canada;2024/03/09;0.09935646
Canada;2024/03/10;0.09935646
Canada;2024/03/11;0.09935646
Canada;2024/03/12;0.07727724
Canada;2024/03/13;0.07727724
Canada;2024/03/14;0.07727724
Canada;2024/03/15;0.07727724
Canada;2024/03/16;0.07727724
Canada;2024/03/17;0.07727724
Canada;2024/03/18;0.07727724
Canada;2024/03/19;0.08831685
Canada;2024/03/20;0.08831685
Canada;2024/03/21;0.08831685
Canada;2024/03/22;0.08831685
Canada;2024/03/23;0.08831685
Canada;2024/03/24;0.08831685
Canada;2024/03/25;0.08831685
Canada;2024/03/26;0.044158425
Canada;2024/03/27;0.044158425
Canada;2024/03/28;0.044158425
Canada;2024/03/29;0.044158425
Canada;2024/03/30;0.044158425
Canada;2024/03/31;0.044158425
Canada;2024/04/01;0.044158425
Canada;2024/04/02;0.0588779
Canada;2024/04/03;0.0588779
Canada;2024/04/04;0.0588779
Canada;2024/04/05;0.0588779
